"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.214317708E0,3.653427171E0,6.593317446E-1,-9.756196260E-2,3.713726804E0
6.224270708E0,3.766157103E0,4.989737557E-1,-4.800406176E-1,3.829275797E0
6.234223708E0,3.911573556E0,2.888140078E-1,-5.322679478E-1,3.958172606E0
6.244176708E0,4.009605927E0,1.705884236E-1,-4.208486688E-1,4.035238989E0
6.254129708E0,3.882729826E0,1.945106985E-1,-4.580591798E-1,3.914491477E0
6.264082708E0,3.612856557E0,2.361748143E-1,-6.407560176E-1,3.676830064E0
6.274035708E0,3.337572568E0,1.995801613E-1,-9.638018185E-1,3.479674817E0
6.283988708E0,3.081079776E0,1.292562103E-1,-1.381445044E0,3.379075341E0
6.293941708E0,2.864510895E0,1.191522217E-1,-1.713655770E0,3.340095211E0
6.303894708E0,2.799859693E0,9.576518632E-2,-1.870314372E0,3.368450849E0
6.313847708E0,2.875716791E0,-3.081190288E-2,-1.787238302E0,3.385988361E0
6.323800708E0,2.836542785E0,1.503377616E-1,-1.804789304E0,3.365388662E0
6.333753708E0,2.608634691E0,1.866026317E-1,-1.758571157E0,3.151565962E0
6.343706708E0,2.802053568E0,5.646795027E-2,-1.689309719E0,3.272378364E0
6.353659708E0,2.636287636E0,6.416522495E-2,-1.435403734E0,3.002417952E0
6.363612708E0,2.365825845E0,1.578466098E-1,-1.351692072E0,2.729307410E0
6.373565708E0,2.228713901E0,1.722216971E-1,-1.237353278E0,2.554969491E0
6.383518708E0,2.106356820E0,2.855587167E-1,-8.431351680E-1,2.286735609E0
6.393471708E0,2.176648831E0,3.694617297E-1,-4.187506878E-1,2.247143574E0
6.403424708E0,2.263347836E0,3.517879356E-1,-2.838571769E-1,2.308045293E0
6.413377708E0,2.238803271E0,1.566742431E-1,-1.881177914E-1,2.252149020E0
6.423330708E0,2.258613784E0,3.158051938E-2,1.101252902E-1,2.261517441E0
6.433283708E0,2.313389769E0,3.746676520E-2,3.879779613E-1,2.345997204E0
6.443236708E0,2.140334990E0,5.675088242E-2,4.016475821E-1,2.178434143E0
6.453189708E0,1.785239431E0,5.415910408E-2,2.248850834E-1,1.800162864E0
6.463142708E0,1.477811397E0,4.334540963E-2,-9.742279887E-2,1.481653317E0
6.473095708E0,1.226184000E0,8.005042881E-2,-4.209884173E-1,1.298909743E0
6.483048708E0,1.163361734E0,1.788701275E-1,-6.254959542E-1,1.332910438E0
6.493001708E0,1.282947234E0,3.141404915E-1,-6.890335536E-1,1.489766791E0
6.502954708E0,1.394581106E0,4.853716703E-1,-6.594770479E-1,1.617205026E0
6.512907708E0,1.380662248E0,4.871647190E-1,-3.853128004E-1,1.513943083E0
6.522860708E0,1.382976429E0,3.399069782E-1,7.273877800E-2,1.425991405E0
6.532813708E0,1.390665518E0,2.387504397E-1,4.161404908E-1,1.471096619E0
6.542765792E0,1.268906315E0,2.331641561E-1,5.904296172E-1,1.418836105E0
6.552718792E0,1.264678778E0,-8.202210993E-2,4.559617835E-1,1.346863463E0
6.562671792E0,8.986499490E-1,-1.006715119E-1,2.268064785E-1,9.322808927E-1
6.572624792E0,6.850072340E-1,5.876809873E-1,-1.989129210E-1,9.242132890E-1
6.582577792E0,6.797807734E-1,5.696429117E-1,-4.216210860E-1,9.820179667E-1
6.592530792E0,6.710979505E-1,4.122289959E-1,-7.635732740E-1,1.096972811E0
6.602483792E0,8.483618478E-1,4.226787011E-1,-1.101441767E0,1.453117020E0
6.612436792E0,8.087142905E-1,5.755431908E-1,-1.728702410E0,1.993409339E0
6.622389792E0,1.050917950E0,6.344440944E-1,-2.040036238E0,2.380902287E0
6.632342792E0,1.094815263E0,5.260487030E-1,-1.526135564E0,1.950496721E0
6.642295792E0,1.297599480E0,5.216667996E-1,-1.214263208E0,1.852116572E0
6.652248792E0,1.351538728E0,5.978497338E-1,-9.530680847E-1,1.758527797E0
6.662201792E0,1.366475733E0,5.903077027E-1,-3.172810310E-1,1.521967925E0
6.672154792E0,1.623971323E0,4.776119766E-1,3.397776085E-1,1.726512346E0
6.682107792E0,1.754964156E0,3.819048969E-1,8.378200489E-1,1.981840805E0
6.692060792E0,1.671441212E0,2.931979577E-1,1.099899271E0,2.022241127E0
6.702013792E0,1.319177021E0,1.375241733E-1,7.947851264E-1,1.546229061E0
6.711966792E0,1.194857322E0,1.129340002E-1,2.371899641E-1,1.223395761E0
